Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Geneid,GO Biological Processes,19,GO:0042110,T cell activation,19_GO:0002376 immune system process,-18,5.3,12,20504,550,286,41,14,2.1,12047|12367|12393|12458|12477|12505|12506|12519|14204|14360|15978|16173|16408|16410|16411|16852|16854|16963|18021|19122|19165|19219|20304|20371|20737|21938|21943|22163|22164|22329|30925|50930|54167|58206|60505|72049|74732|75345|252838|545030|100043314,Bcl2a1d|Casp3|Runx2|Ccr6|Ctla4|Cd44|Cd48|Cd80|Il4i1|Fyn|Ifng|Il18|Itgal|Itgav|Itgax|Lgals1|Lgals3|Xcl1|Nfatc3|Prnp|Psen2|Ptger4|Ccl5|Foxp3|Spn|Tnfrsf1b|Tnfsf11|Tnfrsf4|Tnfsf4|Vcam1|Slamf6|Tnfsf14|Icos|Zbtb32|Il21|Tnfrsf13c|Stx11|Slamf7|Tox|Wdfy4|Tigit,-14
Geneid,GO Biological Processes,19,GO:0030155,regulation of cell adhesion,19_GO:0022610 biological adhesion,-18,4.5,12,20504,772,286,48,17,2.2,11487|11492|12367|12477|12505|12519|12766|12774|14204|15978|16153|16173|16401|16408|16410|16412|16852|16854|16878|16963|17931|18186|18606|18750|18806|19122|19219|19247|19271|20304|20371|20583|20737|20750|21943|22164|22329|50930|54167|54446|54712|58859|60505|72049|72828|94214|218397|100043314,Adam10|Adam19|Casp3|Ctla4|Cd44|Cd80|Cxcr3|Ccr5|Il4i1|Ifng|Il10|Il18|Itga4|Itgal|Itgav|Itgb1|Lgals1|Lgals3|Lif|Xcl1|Ppp1r12a|Nrp1|Enpp2|Prkca|Pld2|Prnp|Ptger4|Ptpn11|Ptprj|Ccl5|Foxp3|Snai2|Spn|Spp1|Tnfsf11|Tnfsf4|Vcam1|Tnfsf14|Icos|Nfat5|Plxnc1|Efemp2|Il21|Tnfrsf13c|Ubash3b|Spock2|Rasa1|Tigit,-14
Geneid,GO Biological Processes,19,GO:0050865,regulation of cell activation,19_GO:0050789 regulation of biological process,-17,4.4,11,20504,770,286,47,16,2.2,11622|12367|12458|12477|12483|12494|12505|12519|14204|15368|15902|15978|16153|16173|16408|16641|16852|16854|16963|17470|18750|18806|19122|19271|20304|20371|20737|21898|21938|21943|21946|22163|22164|22174|22329|22780|27007|50930|54167|56193|60505|72049|72828|75345|229521|252838|100043314,Ahr|Casp3|Ccr6|Ctla4|Cd22|Cd38|Cd44|Cd80|Il4i1|Hmox1|Id2|Ifng|Il10|Il18|Itgal|Klrc1|Lgals1|Lgals3|Xcl1|Cd200|Prkca|Pld2|Prnp|Ptprj|Ccl5|Foxp3|Spn|Tlr4|Tnfrsf1b|Tnfsf11|Pglyrp1|Tnfrsf4|Tnfsf4|Tyro3|Vcam1|Ikzf3|Klrk1|Tnfsf14|Icos|Plek|Il21|Tnfrsf13c|Ubash3b|Slamf7|Syt11|Tox|Tigit,-13
Geneid,GO Biological Processes,19,GO:0006954,inflammatory response,19_GO:0050896 response to stimulus,-15,4.3,11,20504,739,286,44,15,2.1,12362|12363|12458|12505|12766|12774|13058|14056|15251|15368|15587|15978|16153|16173|16174|16410|16412|16963|17470|17948|17951|18750|19165|19217|19219|20290|20304|20317|20361|20371|20737|21898|21938|21943|21946|22163|22164|22174|54199|57349|100340|225192|229521|268973,Casp1|Casp4|Ccr6|Cd44|Cxcr3|Ccr5|Cybb|Ezh2|Hif1a|Hmox1|Hyal2|Ifng|Il10|Il18|Il18rap|Itgav|Itgb1|Xcl1|Cd200|Naip2|Naip5|Prkca|Psen2|Ptger2|Ptger4|Ccl1|Ccl5|Serpinf1|Sema7a|Foxp3|Spn|Tlr4|Tnfrsf1b|Tnfsf11|Pglyrp1|Tnfrsf4|Tnfsf4|Tyro3|Ccrl2|Ppbp|Smpdl3b|Hrh4|Syt11|Nlrc4,-12
Geneid,GO Biological Processes,19,GO:0046651,lymphocyte proliferation,19_GO:0002376 immune system process,-15,6.5,12,20504,331,286,30,10,1.8,11622|12367|12477|12483|12494|12505|12519|14204|14360|15978|16153|16173|16408|16411|16854|16963|19122|20304|20371|20737|21898|21938|22163|22164|22329|22780|30925|58206|60505|72049,Ahr|Casp3|Ctla4|Cd22|Cd38|Cd44|Cd80|Il4i1|Fyn|Ifng|Il10|Il18|Itgal|Itgax|Lgals3|Xcl1|Prnp|Ccl5|Foxp3|Spn|Tlr4|Tnfrsf1b|Tnfrsf4|Tnfsf4|Vcam1|Ikzf3|Slamf6|Zbtb32|Il21|Tnfrsf13c,-12
Geneid,GO Biological Processes,19,GO:0070661,leukocyte proliferation,19_GO:0009987 cellular process,-15,6.2,12,20504,359,286,31,11,1.8,11622|12367|12477|12483|12494|12505|12519|14204|14360|15978|16153|16173|16408|16411|16854|16963|19122|20304|20371|20737|21898|21938|21943|22163|22164|22329|22780|30925|58206|60505|72049,Ahr|Casp3|Ctla4|Cd22|Cd38|Cd44|Cd80|Il4i1|Fyn|Ifng|Il10|Il18|Itgal|Itgax|Lgals3|Xcl1|Prnp|Ccl5|Foxp3|Spn|Tlr4|Tnfrsf1b|Tnfsf11|Tnfrsf4|Tnfsf4|Vcam1|Ikzf3|Slamf6|Zbtb32|Il21|Tnfrsf13c,-12
Geneid,GO Biological Processes,19,GO:0032943,mononuclear cell proliferation,19_GO:0009987 cellular process,-15,6.4,12,20504,335,286,30,10,1.8,11622|12367|12477|12483|12494|12505|12519|14204|14360|15978|16153|16173|16408|16411|16854|16963|19122|20304|20371|20737|21898|21938|22163|22164|22329|22780|30925|58206|60505|72049,Ahr|Casp3|Ctla4|Cd22|Cd38|Cd44|Cd80|Il4i1|Fyn|Ifng|Il10|Il18|Itgal|Itgax|Lgals3|Xcl1|Prnp|Ccl5|Foxp3|Spn|Tlr4|Tnfrsf1b|Tnfrsf4|Tnfsf4|Vcam1|Ikzf3|Slamf6|Zbtb32|Il21|Tnfrsf13c,-12
Geneid,GO Biological Processes,19,GO:0050670,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-15,7.7,13,20504,241,286,26,9.1,1.7,11622|12367|12477|12483|12494|12505|12519|14204|15978|16153|16173|16408|16854|16963|19122|20304|20371|20737|21898|21938|22163|22164|22329|22780|60505|72049,Ahr|Casp3|Ctla4|Cd22|Cd38|Cd44|Cd80|Il4i1|Ifng|Il10|Il18|Itgal|Lgals3|Xcl1|Prnp|Ccl5|Foxp3|Spn|Tlr4|Tnfrsf1b|Tnfrsf4|Tnfsf4|Vcam1|Ikzf3|Il21|Tnfrsf13c,-12
Geneid,GO Biological Processes,19,GO:0045785,positive regulation of cell adhesion,19_GO:0022610 biological adhesion,-15,5.3,11,20504,472,286,35,12,1.9,11492|12505|12519|12774|14204|15978|16173|16401|16408|16410|16412|16852|16878|16963|18186|18606|18750|18806|19219|19247|19271|20304|20371|20737|20750|21943|22164|22329|50930|54167|54446|58859|60505|72049|94214,Adam19|Cd44|Cd80|Ccr5|Il4i1|Ifng|Il18|Itga4|Itgal|Itgav|Itgb1|Lgals1|Lif|Xcl1|Nrp1|Enpp2|Prkca|Pld2|Ptger4|Ptpn11|Ptprj|Ccl5|Foxp3|Spn|Spp1|Tnfsf11|Tnfsf4|Vcam1|Tnfsf14|Icos|Nfat5|Efemp2|Il21|Tnfrsf13c|Spock2,-12
Geneid,GO Biological Processes,19,GO:0002694,regulation of leukocyte activation,19_GO:0002376 immune system process,-15,4.3,11,20504,725,286,43,15,2.1,11622|12367|12458|12477|12483|12494|12505|12519|14204|15368|15902|15978|16153|16173|16408|16641|16852|16854|16963|17470|18806|19122|20304|20371|20737|21898|21938|21943|21946|22163|22164|22174|22329|22780|27007|50930|54167|60505|72049|75345|229521|252838|100043314,Ahr|Casp3|Ccr6|Ctla4|Cd22|Cd38|Cd44|Cd80|Il4i1|Hmox1|Id2|Ifng|Il10|Il18|Itgal|Klrc1|Lgals1|Lgals3|Xcl1|Cd200|Pld2|Prnp|Ccl5|Foxp3|Spn|Tlr4|Tnfrsf1b|Tnfsf11|Pglyrp1|Tnfrsf4|Tnfsf4|Tyro3|Vcam1|Ikzf3|Klrk1|Tnfsf14|Icos|Il21|Tnfrsf13c|Slamf7|Syt11|Tox|Tigit,-12
