Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-6.3,2.5,5.9,20504,776,364,35,9.6,1.5,11629|11746|12520|12522|15251|15442|15900|16153|16178|16196|16364|16410|16768|16803|17470|18987|19122|19280|20290|20361|20371|21809|22164|22402|58206|60505|66824|66889|97165|171285|229521|232415|243655|380797|100043314,Aif1|Anxa4|Cd81|Cd83|Hif1a|Hpse|Irf8|Il10|Il1r2|Il7|Irf4|Itgav|Lag3|Lbp|Cd200|Pou2f2|Prnp|Ptprs|Ccl1|Sema7a|Foxp3|Tgfb3|Tnfsf4|Ccn4|Zbtb32|Il21|Pycard|Rnf128|Hmgb2|Havcr2|Syt11|Klrh1|Klre1|Ighd|Tigit,-2.1,Geneid
GO Biological Processes,19,GO:0050863,regulation of T cell activation,19_GO:0002376 immune system process,-5.4,3.3,5.8,20504,342,364,20,5.5,1.2,11629|12367|12458|12520|12522|13642|13848|16196|16768|19122|20371|20971|22164|22329|60505|66824|171285|234396|252838|100043314,Aif1|Casp3|Ccr6|Cd81|Cd83|Efnb2|Ephb6|Il7|Lag3|Prnp|Foxp3|Sdc4|Tnfsf4|Vcam1|Il21|Pycard|Havcr2|Ankle1|Tox|Tigit,-1.6,Geneid
GO Biological Processes,19,GO:0006935,chemotaxis,19_GO:0040011 locomotion,-5.1,2.5,5.2,20504,623,364,28,7.7,1.4,11629|12458|12776|12933|12977|13043|13639|13642|13848|14173|16410|16803|18508|18591|18846|20290|20361|20750|22329|22415|53416|65254|70045|97165|214968|243743|277360|545428,Aif1|Ccr6|Ccr8|Crmp1|Csf1|Cttn|Efna4|Efnb2|Ephb6|Fgf2|Itgav|Lbp|Pax6|Pdgfb|Plxna3|Ccl1|Sema7a|Spp1|Vcam1|Wnt3|Stk39|Dpysl5|2610528A11Rik|Hmgb2|Sema6d|Plxna4|Prex1|Ccdc141,-1.6,Geneid
GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-5.1,2.5,5.2,20504,628,364,28,7.7,1.4,11629|12458|12776|12933|12977|13043|13639|13642|13848|14173|16410|16803|18508|18591|18846|20290|20361|20750|22329|22415|53416|65254|70045|97165|214968|243743|277360|545428,Aif1|Ccr6|Ccr8|Crmp1|Csf1|Cttn|Efna4|Efnb2|Ephb6|Fgf2|Itgav|Lbp|Pax6|Pdgfb|Plxna3|Ccl1|Sema7a|Spp1|Vcam1|Wnt3|Stk39|Dpysl5|2610528A11Rik|Hmgb2|Sema6d|Plxna4|Prex1|Ccdc141,-1.6,Geneid
GO Biological Processes,19,GO:0030155,regulation of cell adhesion,19_GO:0022610 biological adhesion,-5.1,2.3,5.1,20504,772,364,32,8.8,1.5,11492|11629|12367|12520|12522|12977|13642|13848|14758|14766|16153|16196|16410|16768|16878|18591|18846|19122|20371|20750|20971|22164|22329|54371|60505|66824|94214|171285|235431|243743|277360|100043314,Adam19|Aif1|Casp3|Cd81|Cd83|Csf1|Efnb2|Ephb6|Gpm6b|Adgrg1|Il10|Il7|Itgav|Lag3|Lif|Pdgfb|Plxna3|Prnp|Foxp3|Spp1|Sdc4|Tnfsf4|Vcam1|Chst2|Il21|Pycard|Spock2|Havcr2|Coro2b|Plxna4|Prex1|Tigit,-1.6,Geneid
GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-5.1,3.7,5.7,20504,245,364,16,4.4,1.1,11629|12367|12520|12977|16153|16196|19122|20371|20971|22164|22329|22780|60505|66824|171285|380797,Aif1|Casp3|Cd81|Csf1|Il10|Il7|Prnp|Foxp3|Sdc4|Tnfsf4|Vcam1|Ikzf3|Il21|Pycard|Havcr2|Ighd,-1.6,Geneid
GO Biological Processes,19,GO:0032103,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-5,2.9,5.3,20504,427,364,22,6,1.2,11629|12458|12520|12810|12977|13043|14173|16016|16768|16803|18390|18591|20290|20400|22164|22402|53416|60505|66824|97165|171285|243655,Aif1|Ccr6|Cd81|Coch|Csf1|Cttn|Fgf2|Ighg2b|Lag3|Lbp|Oprm1|Pdgfb|Ccl1|Sh2d1a|Tnfsf4|Ccn4|Stk39|Il21|Pycard|Hmgb2|Havcr2|Klre1,-1.6,Geneid
GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-4.9,2.7,5.2,20504,501,364,24,6.6,1.3,11629|12520|12522|15251|15442|15900|16153|16196|16364|16803|17470|18987|20290|20361|20371|22164|60505|66824|97165|171285|232415|243655|380797|100043314,Aif1|Cd81|Cd83|Hif1a|Hpse|Irf8|Il10|Il7|Irf4|Lbp|Cd200|Pou2f2|Ccl1|Sema7a|Foxp3|Tnfsf4|Il21|Pycard|Hmgb2|Havcr2|Klrh1|Klre1|Ighd|Tigit,-1.5,Geneid
GO Biological Processes,19,GO:0045785,positive regulation of cell adhesion,19_GO:0022610 biological adhesion,-4.9,2.7,5.2,20504,472,364,23,6.3,1.3,11492|11629|12520|12522|12977|13642|13848|14766|16196|16410|16878|18591|20371|20750|20971|22164|22329|54371|60505|66824|94214|171285|277360,Adam19|Aif1|Cd81|Cd83|Csf1|Efnb2|Ephb6|Adgrg1|Il7|Itgav|Lif|Pdgfb|Foxp3|Spp1|Sdc4|Tnfsf4|Vcam1|Chst2|Il21|Pycard|Spock2|Havcr2|Prex1,-1.5,Geneid
GO Biological Processes,19,GO:0050920,regulation of chemotaxis,19_GO:0040011 locomotion,-4.8,3.7,5.5,20504,230,364,15,4.1,1,11629|12458|12977|13043|13642|14173|16803|18591|18846|20290|20361|22415|53416|214968|243743,Aif1|Ccr6|Csf1|Cttn|Efnb2|Fgf2|Lbp|Pdgfb|Plxna3|Ccl1|Sema7a|Wnt3|Stk39|Sema6d|Plxna4,-1.5,Geneid
