Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Geneid,GO Biological Processes,19,GO:0050728,negative regulation of inflammatory response,19_GO:0048519 negative regulation of biological process,-5.4,20,9.7,20580,144,35,5,14,5.9,12802|16183|20085|20317|23959,Cnr2|Il2|Rps19|Serpinf1|Nt5e,-2.2
Geneid,GO Biological Processes,19,GO:0001775,cell activation,19_GO:0009987 cellular process,-4.8,6.9,6.4,20580,686,35,8,23,7.1,12193|12273|12518|14026|16183|107568|110168|321019,Zfp36l2|C5ar1|Cd79a|Evl|Il2|Wwp1|Gpr18|Gpr183,-1.8
Geneid,GO Biological Processes,19,GO:0031348,negative regulation of defense response,19_GO:0048519 negative regulation of biological process,-4.3,12,7.2,20580,240,35,5,14,5.9,12802|16183|20085|20317|23959,Cnr2|Il2|Rps19|Serpinf1|Nt5e,-1.4
Geneid,GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-4.3,8.8,6.5,20580,402,35,6,17,6.4,12802|16183|20085|20317|23959|110168,Cnr2|Il2|Rps19|Serpinf1|Nt5e|Gpr18,-1.4
Geneid,GO Biological Processes,19,GO:0045321,leukocyte activation,19_GO:0002376 immune system process,-4.3,6.9,6,20580,598,35,7,20,6.8,12193|12273|12518|16183|107568|110168|321019,Zfp36l2|C5ar1|Cd79a|Il2|Wwp1|Gpr18|Gpr183,-1.4
Geneid,GO Biological Processes,19,GO:0030595,leukocyte chemotaxis,19_GO:0040011 locomotion,-4.1,17,7.8,20580,137,35,4,11,5.4,12273|12802|20085|321019,C5ar1|Cnr2|Rps19|Gpr183,-1.3
Geneid,Reactome Gene Sets,6,R-MMU-418594,G alpha (i) signalling events,,-4.1,11,6.8,20580,269,35,5,14,5.9,12273|12802|83771|110168|321019,C5ar1|Cnr2|Tas1r3|Gpr18|Gpr183,-1.3
Geneid,GO Biological Processes,19,GO:0046031,ADP metabolic process,19_GO:0008152 metabolic process,-4,33,9.6,20580,54,35,3,8.6,4.7,11717|13807|23959,Ampd3|Eno2|Nt5e,-1.2
Geneid,GO Biological Processes,19,GO:0009179,purine ribonucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-3.9,30,9.3,20580,58,35,3,8.6,4.7,11717|13807|23959,Ampd3|Eno2|Nt5e,-1.1
Geneid,GO Biological Processes,19,GO:0009135,purine nucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-3.9,30,9.3,20580,58,35,3,8.6,4.7,11717|13807|23959,Ampd3|Eno2|Nt5e,-1.1
Geneid,GO Biological Processes,19,GO:0030098,lymphocyte differentiation,19_GO:0002376 immune system process,-3.8,9.5,6.2,20580,311,35,5,14,5.9,12193|12518|107568|110168|321019,Zfp36l2|Cd79a|Wwp1|Gpr18|Gpr183,-1.1
Geneid,GO Biological Processes,19,GO:0009185,ribonucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-3.7,26,8.4,20580,69,35,3,8.6,4.7,11717|13807|23959,Ampd3|Eno2|Nt5e,-0.98
Geneid,GO Biological Processes,19,GO:0030217,T cell differentiation,19_GO:0002376 immune system process,-3.6,13,6.6,20580,183,35,4,11,5.4,12193|107568|110168|321019,Zfp36l2|Wwp1|Gpr18|Gpr183,-0.94
Geneid,GO Biological Processes,19,GO:0050727,regulation of inflammatory response,19_GO:0050896 response to stimulus,-3.5,8.4,5.8,20580,351,35,5,14,5.9,12802|16183|20085|20317|23959,Cnr2|Il2|Rps19|Serpinf1|Nt5e,-0.89
Geneid,GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,19_GO:0002376 immune system process,-3.5,8.4,5.7,20580,352,35,5,14,5.9,12193|12518|107568|110168|321019,Zfp36l2|Cd79a|Wwp1|Gpr18|Gpr183,-0.89
Geneid,GO Biological Processes,19,GO:0060326,cell chemotaxis,19_GO:0040011 locomotion,-3.4,11,6.1,20580,209,35,4,11,5.4,12273|12802|20085|321019,C5ar1|Cnr2|Rps19|Gpr183,-0.78
Geneid,GO Biological Processes,19,GO:0009132,nucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-3.4,20,7.4,20580,87,35,3,8.6,4.7,11717|13807|23959,Ampd3|Eno2|Nt5e,-0.78
Geneid,Reactome Gene Sets,6,R-MMU-500792,GPCR ligand binding,,-3.4,7.7,5.5,20580,381,35,5,14,5.9,12273|12802|83771|110168|321019,C5ar1|Cnr2|Tas1r3|Gpr18|Gpr183,-0.78
Geneid,Reactome Gene Sets,6,R-MMU-72766,Translation,,-3.3,11,6,20580,220,35,4,11,5.4,19935|19982|20085|218506,Mrpl23|Rpl36a|Rps19|Mrps27,-0.72
Geneid,GO Biological Processes,19,GO:0050900,leukocyte migration,19_GO:0040011 locomotion,-3.3,11,5.9,20580,223,35,4,11,5.4,12273|12802|20085|321019,C5ar1|Cnr2|Rps19|Gpr183,-0.71
Geneid,GO Biological Processes,19,GO:0002521,leukocyte differentiation,19_GO:0002376 immune system process,-3.2,7,5.1,20580,420,35,5,14,5.9,12193|12518|107568|110168|321019,Zfp36l2|Cd79a|Wwp1|Gpr18|Gpr183,-0.63
Geneid,KEGG Pathway,24,mmu05171,Coronavirus disease - COVID-19,,-3.1,9.5,5.6,20580,247,35,4,11,5.4,12273|16183|19982|20085,C5ar1|Il2|Rpl36a|Rps19,-0.58
Geneid,GO Biological Processes,19,GO:0043086,negative regulation of catalytic activity,19_GO:0065007 biological regulation,-3.1,5.3,4.7,20580,666,35,6,17,6.4,12802|16475|17131|20317|24056|53614,Cnr2|Ajuba|Smad7|Serpinf1|Sh3bp5|Reck,-0.58
Geneid,GO Biological Processes,19,GO:0002683,negative regulation of immune system process,19_GO:0002376 immune system process,-3,6.6,4.9,20580,448,35,5,14,5.9,12802|16183|17131|20085|110168,Cnr2|Il2|Smad7|Rps19|Gpr18,-0.54
Geneid,GO Biological Processes,19,GO:0046649,lymphocyte activation,19_GO:0002376 immune system process,-2.9,6.2,4.7,20580,473,35,5,14,5.9,12193|12518|107568|110168|321019,Zfp36l2|Cd79a|Wwp1|Gpr18|Gpr183,-0.44
Geneid,GO Biological Processes,19,GO:0030097,hemopoiesis,19_GO:0002376 immune system process,-2.9,4.8,4.3,20580,733,35,6,17,6.4,12193|12518|20085|107568|110168|321019,Zfp36l2|Cd79a|Rps19|Wwp1|Gpr18|Gpr183,-0.38
Geneid,GO Biological Processes,19,GO:0002698,negative regulation of immune effector process,19_GO:0002376 immune system process,-2.9,14,5.9,20580,130,35,3,8.6,4.7,16183|17131|20085,Il2|Smad7|Rps19,-0.37
Geneid,GO Biological Processes,19,GO:0030336,negative regulation of cell migration,19_GO:0040011 locomotion,-2.8,8,5,20580,295,35,4,11,5.4,14026|20317|53614|110168,Evl|Serpinf1|Reck|Gpr18,-0.34
Geneid,Reactome Gene Sets,6,R-MMU-373076,Class A/1 (Rhodopsin-like receptors),,-2.8,7.9,4.9,20580,298,35,4,11,5.4,12273|12802|110168|321019,C5ar1|Cnr2|Gpr18|Gpr183,-0.33
Geneid,GO Biological Processes,19,GO:0006935,chemotaxis,19_GO:0040011 locomotion,-2.8,5.8,4.5,20580,511,35,5,14,5.9,12273|12802|14026|20085|321019,C5ar1|Cnr2|Evl|Rps19|Gpr183,-0.33
Geneid,GO Biological Processes,19,GO:0042110,T cell activation,19_GO:0002376 immune system process,-2.8,7.8,4.9,20580,302,35,4,11,5.4,12193|107568|110168|321019,Zfp36l2|Wwp1|Gpr18|Gpr183,-0.32
Geneid,GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-2.8,5.7,4.5,20580,516,35,5,14,5.9,12273|12802|14026|20085|321019,C5ar1|Cnr2|Evl|Rps19|Gpr183,-0.32
Geneid,GO Biological Processes,19,GO:2000146,negative regulation of cell motility,19_GO:0040011 locomotion,-2.7,7.6,4.8,20580,308,35,4,11,5.4,14026|20317|53614|110168,Evl|Serpinf1|Reck|Gpr18,-0.31
Geneid,GO Biological Processes,19,GO:1901136,carbohydrate derivative catabolic process,19_GO:0008152 metabolic process,-2.7,12,5.5,20580,146,35,3,8.6,4.7,11717|23959|50760,Ampd3|Nt5e|Fbxo17,-0.28
Geneid,GO Biological Processes,19,GO:0051271,negative regulation of cellular component movement,19_GO:0051179 localization,-2.7,7.4,4.8,20580,317,35,4,11,5.4,14026|20317|53614|110168,Evl|Serpinf1|Reck|Gpr18,-0.27
Geneid,GO Biological Processes,19,GO:0048534,hematopoietic or lymphoid organ development,19_GO:0002376 immune system process,-2.7,4.4,4.1,20580,794,35,6,17,6.4,12193|12518|20085|107568|110168|321019,Zfp36l2|Cd79a|Rps19|Wwp1|Gpr18|Gpr183,-0.27
Geneid,Reactome Gene Sets,6,R-MMU-388396,GPCR downstream signalling,,-2.7,5.4,4.3,20580,549,35,5,14,5.9,12273|12802|83771|110168|321019,C5ar1|Cnr2|Tas1r3|Gpr18|Gpr183,-0.25
Geneid,GO Biological Processes,19,GO:0040013,negative regulation of locomotion,19_GO:0040011 locomotion,-2.6,6.9,4.5,20580,343,35,4,11,5.4,14026|20317|53614|110168,Evl|Serpinf1|Reck|Gpr18,-0.18
Geneid,Reactome Gene Sets,6,R-MMU-372790,Signaling by GPCR,,-2.6,5.1,4.1,20580,578,35,5,14,5.9,12273|12802|83771|110168|321019,C5ar1|Cnr2|Tas1r3|Gpr18|Gpr183,-0.18
Geneid,Reactome Gene Sets,6,R-MMU-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,,-2.5,10,5,20580,171,35,3,8.6,4.7,19982|20085|30877,Rpl36a|Rps19|Gnl3,-0.15
Geneid,Reactome Gene Sets,6,R-MMU-8868773,rRNA processing in the nucleus and cytosol,,-2.5,10,5,20580,171,35,3,8.6,4.7,19982|20085|30877,Rpl36a|Rps19|Gnl3,-0.15
Geneid,Reactome Gene Sets,6,R-MMU-72312,rRNA processing,,-2.5,10,5,20580,171,35,3,8.6,4.7,19982|20085|30877,Rpl36a|Rps19|Gnl3,-0.15
