_MEMBER_Geneid,_LogP_Geneid,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-2.4,GO:1903531,negative regulation of secretion by cell,M1,1,0
1,-3.2,mmu05133,Pertussis,M1,1,0
1,-7.5,GO:0042098,T cell proliferation,M1,1,0
1,-2.4,GO:0050767,regulation of neurogenesis,M1,1,0
1,-2.7,R-MMU-375276,Peptide ligand-binding receptors,M1,1,0
1,-2,GO:0032409,regulation of transporter activity,M1,1,0
1,-2.9,GO:0072538,T-helper 17 type immune response,M1,1,0
1,-2.4,GO:0002260,lymphocyte homeostasis,M1,1,0
1,-9.7,GO:0002694,regulation of leukocyte activation,M1,1,0
1,-3.8,GO:0031349,positive regulation of defense response,M1,1,0
1,-4.4,GO:0002363,alpha-beta T cell lineage commitment,M1,1,0
1,-2.7,GO:0002705,positive regulation of leukocyte mediated immunity,M1,1,0
1,-3.9,GO:0002286,T cell activation involved in immune response,M1,1,0
1,-3.4,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,M1,1,0
1,-6.9,GO:0050670,regulation of lymphocyte proliferation,M1,1,0
1,-2.2,GO:0032963,collagen metabolic process,M1,1,0
1,-2.3,GO:0010631,epithelial cell migration,M1,1,0
1,-7.1,GO:0070663,regulation of leukocyte proliferation,M1,1,0
1,-4.6,GO:0030886,negative regulation of myeloid dendritic cell activation,M1,1,0
1,-4.2,GO:0002293,alpha-beta T cell differentiation involved in immune response,M1,1,0
1,-4.2,GO:0002287,alpha-beta T cell activation involved in immune response,M1,1,0
1,-2.3,GO:0090132,epithelium migration,M1,1,0
1,-2.3,GO:0045579,positive regulation of B cell differentiation,M1,1,0
1,-2.3,mmu04151,PI3K-Akt signaling pathway,M1,1,0
1,-2.6,GO:0032715,negative regulation of interleukin-6 production,M1,1,0
1,-2.5,GO:0002295,T-helper cell lineage commitment,M1,1,0
1,-3.4,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,M1,1,0
1,-2.1,R-MMU-111885,Opioid Signalling,M1,1,0
1,-5.7,GO:0042330,taxis,M1,1,0
1,-3.3,GO:0002687,positive regulation of leukocyte migration,M1,1,0
1,-3.5,GO:0032700,negative regulation of interleukin-17 production,M1,1,0
1,-2.8,GO:0072503,cellular divalent inorganic cation homeostasis,M1,1,0
1,-2.2,GO:0032655,regulation of interleukin-12 production,M1,1,0
1,-5.4,GO:0010975,regulation of neuron projection development,M1,1,0
1,-2,GO:0014033,neural crest cell differentiation,M1,1,0
1,-2.2,GO:0014032,neural crest cell development,M1,1,0
1,-4.6,GO:0031295,T cell costimulation,M1,1,0
1,-3.9,GO:0030100,regulation of endocytosis,M1,1,0
1,-2.6,GO:0045651,positive regulation of macrophage differentiation,M1,1,0
1,-2.1,GO:0097530,granulocyte migration,M1,1,0
1,-2,GO:2000273,positive regulation of signaling receptor activity,M1,1,0
1,-2,GO:0043500,muscle adaptation,M1,1,0
1,-2.1,GO:0030036,actin cytoskeleton organization,M1,1,0
1,-9.5,GO:0050865,regulation of cell activation,M1,1,0
1,-6.3,GO:0045580,regulation of T cell differentiation,M1,1,0
1,-2.6,GO:0048259,regulation of receptor-mediated endocytosis,M1,1,0
1,-2.3,GO:0001655,urogenital system development,M1,1,0
1,-4,GO:0002440,production of molecular mediator of immune response,M1,1,0
1,-3,GO:0007411,axon guidance,M1,1,0
1,-4.5,GO:0051272,positive regulation of cellular component movement,M1,1,0
1,-3.3,GO:0030010,establishment of cell polarity,M1,1,0
1,-2.9,GO:0001755,neural crest cell migration,M1,1,0
1,-2.1,GO:0002443,leukocyte mediated immunity,M1,1,0
1,-2.2,ko05214,Glioma,M1,1,0
1,-2.4,GO:0099150,regulation of postsynaptic specialization assembly,M1,1,0
1,-2.2,GO:0051960,regulation of nervous system development,M1,1,0
1,-2.8,GO:0072540,T-helper 17 cell lineage commitment,M1,1,0
1,-2.4,GO:0002830,positive regulation of type 2 immune response,M1,1,0
1,-2.4,GO:0034113,heterotypic cell-cell adhesion,M1,1,0
1,-3,GO:1901623,regulation of lymphocyte chemotaxis,M1,1,0
1,-3,GO:0008285,negative regulation of cell population proliferation,M1,1,0
1,-2.2,mmu04015,Rap1 signaling pathway,M1,1,0
1,-2.4,GO:0002429,immune response-activating cell surface receptor signaling pathway,M1,1,0
1,-5.3,R-MMU-399956,CRMPs in Sema3A signaling,M1,1,0
1,-2.1,GO:2001233,regulation of apoptotic signaling pathway,M1,1,0
1,-3.1,GO:0001504,neurotransmitter uptake,M1,1,0
1,-3.1,GO:0001944,vasculature development,M1,1,0
1,-3.1,GO:0010613,positive regulation of cardiac muscle hypertrophy,M1,1,0
1,-2.5,ko05020,Prion diseases,M1,1,0
1,-6.1,GO:0030098,lymphocyte differentiation,M1,1,0
1,-2.7,GO:0002507,tolerance induction,M1,1,0
1,-2.2,ko04650,Natural killer cell mediated cytotoxicity,M1,1,0
1,-3.8,GO:0048008,platelet-derived growth factor receptor signaling pathway,M1,1,0
1,-2.5,GO:1904646,cellular response to amyloid-beta,M1,1,0
1,-3,GO:0002367,cytokine production involved in immune response,M1,1,0
1,-2.7,GO:0001503,ossification,M1,1,0
1,-3.4,GO:0060627,regulation of vesicle-mediated transport,M1,1,0
1,-4.2,GO:0021636,trigeminal nerve morphogenesis,M1,1,0
1,-3.1,GO:0071604,transforming growth factor beta production,M1,1,0
1,-2.2,GO:0051216,cartilage development,M1,1,0
1,-2.2,GO:0002062,chondrocyte differentiation,M1,1,0
1,-3,GO:0030595,leukocyte chemotaxis,M1,1,0
1,-6.7,GO:0002695,negative regulation of leukocyte activation,M1,1,0
1,-2.9,GO:0048872,homeostasis of number of cells,M1,1,0
1,-2.3,GO:0002228,natural killer cell mediated immunity,M1,1,0
1,-2.9,GO:0046006,regulation of activated T cell proliferation,M1,1,0
1,-2,GO:1990868,response to chemokine,M1,1,0
1,-2.1,GO:0035051,cardiocyte differentiation,M1,1,0
1,-4.6,R-MMU-373755,Semaphorin interactions,M1,1,0
1,-2.2,GO:0030902,hindbrain development,M1,1,0
1,-3.6,GO:0030516,regulation of axon extension,M1,1,0
1,-2.3,GO:0051588,regulation of neurotransmitter transport,M1,1,0
1,-2.2,GO:0045622,regulation of T-helper cell differentiation,M1,1,0
1,-2.1,GO:0048532,anatomical structure arrangement,M1,1,0
1,-3.9,ko05205,Proteoglycans in cancer,M1,1,0
1,-3,GO:0014742,positive regulation of muscle hypertrophy,M1,1,0
1,-3.2,GO:0048863,stem cell differentiation,M1,1,0
1,-4.3,GO:0050798,activated T cell proliferation,M1,1,0
1,-4.7,GO:0042102,positive regulation of T cell proliferation,M1,1,0
1,-4.3,GO:0030888,regulation of B cell proliferation,M1,1,0
1,-6.3,GO:1903131,mononuclear cell differentiation,M1,1,0
1,-2.7,GO:0043032,positive regulation of macrophage activation,M1,1,0
1,-2.5,GO:1905114,cell surface receptor signaling pathway involved in cell-cell signaling,M1,1,0
1,-2.7,GO:0071674,mononuclear cell migration,M1,1,0
1,-2.5,GO:0050852,T cell receptor signaling pathway,M1,1,0
1,-2.7,GO:0007015,actin filament organization,M1,1,0
1,-2.3,GO:0048729,tissue morphogenesis,M1,1,0
