_MEMBER_Geneid,_LogP_Geneid,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-2.7,GO:0060326,cell chemotaxis,M1,1,0
1,-3,GO:0072593,reactive oxygen species metabolic process,M1,1,0
1,-2.7,WP3625,Tyrobp causal network in microglia,M1,1,0
1,-2,GO:0031349,positive regulation of defense response,M1,1,0
1,-2.1,GO:0051260,protein homooligomerization,M1,1,0
1,-2.2,GO:0042330,taxis,M1,1,0
1,-2.7,GO:0001906,cell killing,M1,1,0
1,-2.5,GO:0031640,killing of cells of other organism,M1,1,0
1,-2.7,GO:0002218,activation of innate immune response,M1,1,0
1,-2.1,GO:0002833,positive regulation of response to biotic stimulus,M1,1,0
1,-4.3,GO:0051301,cell division,M1,1,0
1,-2.2,GO:0006935,chemotaxis,M1,1,0
1,-2.1,GO:0071674,mononuclear cell migration,M1,1,0
1,-2.1,GO:0051983,regulation of chromosome segregation,M1,1,0
1,-2.5,GO:0045089,positive regulation of innate immune response,M1,1,0
1,-2.5,GO:0030595,leukocyte chemotaxis,M1,1,0
1,-2.5,R-MMU-416482,G alpha (12/13) signalling events,M1,1,0
1,-2.3,GO:0006457,protein folding,M1,1,0
1,-2,GO:0031343,positive regulation of cell killing,M1,1,0
1,-2.1,GO:0010638,positive regulation of organelle organization,M1,1,0
